Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,32.0,32.900001525878906,31.0,31.600000381469727,20.580095291137695,22386
2002-07-02,32.75,33.5,32.099998474121094,33.150001525878906,21.589557647705078,31739
2002-07-03,32.099998474121094,34.70000076293945,32.099998474121094,33.45000076293945,21.784940719604492,33432
2002-07-04,34.0,34.45000076293945,32.150001525878906,32.25,21.003419876098633,24472
2002-07-05,33.5,34.400001525878906,32.70000076293945,33.900001525878906,22.07801055908203,20925
2002-07-08,34.95000076293945,38.25,34.95000076293945,37.25,24.2597599029541,52887
2002-07-09,37.5,38.70000076293945,35.75,35.79999923706055,23.3154239654541,30369
2002-07-10,35.849998474121094,36.20000076293945,34.25,34.349998474121094,22.371076583862305,13485
2002-07-11,34.0,35.95000076293945,34.0,34.849998474121094,22.69671058654785,12507
2002-07-12,35.0,35.0,33.70000076293945,34.45000076293945,22.436208724975586,7365
2002-07-15,33.04999923706055,33.79999923706055,31.899999618530273,32.599998474121094,21.231361389160156,10703
2002-07-16,32.5,33.5,32.0,32.79999923706055,21.361618041992188,9711
2002-07-17,32.0,32.25,29.049999237060547,31.850000381469727,20.7429141998291,12933
2002-07-18,32.0,32.5,32.0,32.400001525878906,21.10111427307129,2200
2002-07-19,32.349998474121094,32.70000076293945,31.799999237060547,31.950000762939453,20.80803680419922,6237
2002-07-22,30.0,31.0,29.100000381469727,29.100000381469727,18.95191764831543,10195
2002-07-23,28.700000762939453,30.5,28.700000762939453,29.950000762939453,19.50550079345703,4111
2002-07-24,30.899999618530273,32.54999923706055,29.0,29.75,19.375247955322266,9214
2002-07-25,30.0,30.100000381469727,28.649999618530273,29.049999237060547,18.919361114501953,9000
2002-07-26,28.0,28.950000762939453,27.5,28.100000381469727,18.3006591796875,5953
2002-07-29,29.799999237060547,29.799999237060547,26.200000762939453,26.700000762939453,17.388879776000977,7462
2002-07-30,29.950000762939453,30.0,26.549999237060547,27.0,17.584257125854492,5309
2002-07-31,25.049999237060547,27.75,25.049999237060547,27.5,17.909889221191406,10808
2002-08-01,29.0,29.799999237060547,27.75,28.100000381469727,18.3006591796875,11125
2002-08-02,28.899999618530273,28.899999618530273,26.5,26.899999618530273,17.51913070678711,13750
2002-08-05,29.25,29.25,27.850000381469727,28.450000762939453,18.52859878540039,3350
2002-08-06,29.799999237060547,29.899999618530273,28.0,28.399999618530273,18.496030807495117,4989
2002-08-07,30.100000381469727,30.25,28.700000762939453,29.950000762939453,19.50550079345703,12415
2002-08-08,31.25,31.25,29.399999618530273,29.5,19.212432861328125,7322
2002-08-09,29.899999618530273,30.0,28.850000381469727,29.850000381469727,19.44037628173828,5043
2002-08-12,30.5,30.600000381469727,29.799999237060547,30.299999237060547,19.733444213867188,1742
2002-08-13,30.850000381469727,30.899999618530273,30.0,30.200000762939453,19.668317794799805,3919
2002-08-14,30.350000381469727,30.399999618530273,29.600000381469727,30.0,19.538061141967773,1052
2002-08-15,30.0,30.0,30.0,30.0,19.538061141967773,0
2002-08-16,30.0,30.649999618530273,30.0,30.600000381469727,19.9288272857666,6867
2002-08-19,31.399999618530273,32.5,31.100000381469727,32.349998474121094,21.068544387817383,6199
2002-08-20,32.0,32.25,31.299999237060547,32.099998474121094,20.905731201171875,3710
2002-08-21,32.54999923706055,32.54999923706055,32.0,32.5,21.16623306274414,3339
2002-08-22,32.70000076293945,33.75,32.70000076293945,33.5,21.817501068115234,3713
2002-08-23,32.5,33.5,32.5,33.20000076293945,21.62212371826172,2353
2002-08-26,32.099998474121094,33.54999923706055,31.899999618530273,33.5,21.817501068115234,3192
2002-08-27,33.0,33.349998474121094,32.099998474121094,33.0,21.491872787475586,5294
2002-08-28,32.900001525878906,34.20000076293945,32.04999923706055,33.650001525878906,21.915193557739258,11797
2002-08-29,34.5,34.5,33.75,34.150001525878906,22.24083137512207,12471
2002-08-30,34.25,34.849998474121094,34.0,34.099998474121094,22.20825958251953,16337
2002-09-02,34.900001525878906,35.650001525878906,34.0,34.650001525878906,22.56646156311035,39557
2002-09-03,34.95000076293945,35.0,32.599998474121094,32.75,21.32905387878418,27013
2002-09-04,33.599998474121094,34.0,33.400001525878906,33.95000076293945,22.11057472229004,1964
2002-09-05,34.0,34.0,32.20000076293945,33.5,21.817501068115234,5310
2002-09-06,33.900001525878906,33.95000076293945,32.5,33.400001525878906,21.752376556396484,3795
2002-09-09,34.70000076293945,34.70000076293945,32.29999923706055,33.349998474121094,21.71981430053711,2501
2002-09-10,33.349998474121094,33.349998474121094,33.349998474121094,33.349998474121094,21.71981430053711,0
2002-09-11,30.200000762939453,34.0,30.200000762939453,34.0,22.143142700195312,4933
2002-09-12,33.5,33.900001525878906,33.5,33.599998474121094,21.882627487182617,7327
2002-09-13,32.099998474121094,33.0,32.099998474121094,32.5,21.16623306274414,3764
2002-09-16,32.0,32.5,31.5,32.099998474121094,20.905731201171875,1763
2002-09-17,32.5,32.54999923706055,31.299999237060547,31.950000762939453,20.80803680419922,757
2002-09-18,31.0,32.0,30.5,31.299999237060547,20.38471031188965,5840
2002-09-19,31.049999237060547,31.049999237060547,30.399999618530273,30.850000381469727,20.09164047241211,7834
2002-09-20,30.5,31.25,30.5,31.0,20.189332962036133,1346
2002-09-23,31.100000381469727,31.75,31.100000381469727,31.75,20.677785873413086,1066
2002-09-24,31.5,31.899999618530273,31.25,31.700000762939453,20.645219802856445,4198
2002-09-25,31.100000381469727,31.899999618530273,31.100000381469727,31.700000762939453,20.645219802856445,1756
2002-09-26,31.049999237060547,32.20000076293945,31.049999237060547,31.200000762939453,20.3195858001709,1696
2002-09-27,31.25,31.850000381469727,31.25,31.649999618530273,20.612655639648438,21176
2002-09-30,30.649999618530273,31.0,30.5,30.700000762939453,19.99395179748535,1965
2002-10-01,30.5,31.0,30.5,30.600000381469727,19.9288272857666,2376
2002-10-02,30.600000381469727,30.600000381469727,30.600000381469727,30.600000381469727,19.9288272857666,0
2002-10-03,30.0,30.649999618530273,30.0,30.100000381469727,19.603187561035156,3309
2002-10-04,29.950000762939453,30.5,29.450000762939453,30.0,19.538061141967773,1397
2002-10-07,30.149999618530273,31.0,30.149999618530273,31.0,20.189332962036133,1657
2002-10-08,31.75,31.75,31.0,31.049999237060547,20.22189712524414,15877
2002-10-09,30.25,31.950000762939453,30.25,31.850000381469727,20.7429141998291,10366
2002-10-10,30.350000381469727,31.799999237060547,30.350000381469727,31.0,20.189332962036133,810
2002-10-11,30.25,31.100000381469727,30.25,30.399999618530273,19.79857063293457,1517
2002-10-14,32.0,32.0,29.5,29.75,19.375247955322266,3526
2002-10-15,29.75,29.75,29.75,29.75,19.375247955322266,0
2002-10-16,32.900001525878906,33.0,30.100000381469727,30.700000762939453,19.99395179748535,17209
2002-10-17,30.100000381469727,31.5,29.100000381469727,30.0,19.538061141967773,510
2002-10-18,30.0,30.200000762939453,29.100000381469727,29.100000381469727,18.95191764831543,1502
2002-10-21,28.5,29.0,28.5,29.0,18.88679313659668,468
2002-10-22,27.850000381469727,29.899999618530273,27.850000381469727,29.899999618530273,19.47293472290039,1471
2002-10-23,29.0,29.100000381469727,29.0,29.0,18.88679313659668,600
2002-10-24,27.75,27.75,27.049999237060547,27.649999618530273,18.007583618164062,2257
2002-10-25,27.0,29.0,27.0,28.899999618530273,18.82166862487793,1656
2002-10-28,28.049999237060547,29.950000762939453,28.049999237060547,29.600000381469727,19.277551651000977,533
2002-10-29,30.25,30.600000381469727,29.5,30.0,19.538061141967773,3001
2002-10-30,30.100000381469727,30.299999237060547,29.700000762939453,30.0,19.538061141967773,2645
2002-10-31,29.600000381469727,30.450000762939453,29.5,30.350000381469727,19.766002655029297,1131
2002-11-01,30.0,30.100000381469727,30.0,30.100000381469727,19.603187561035156,174
2002-11-04,32.0,32.0,30.899999618530273,31.149999618530273,20.28702163696289,870
2002-11-05,30.100000381469727,30.149999618530273,29.5,29.600000381469727,19.277551651000977,1651
2002-11-06,29.600000381469727,29.600000381469727,29.600000381469727,29.600000381469727,19.277551651000977,0
2002-11-07,29.5,29.5,29.0,29.100000381469727,18.95191764831543,4125
2002-11-08,29.0,29.0,28.0,28.75,18.72397804260254,2450
2002-11-11,28.5,28.5,28.5,28.5,18.5611629486084,250
2002-11-12,28.75,28.899999618530273,28.0,28.5,18.5611629486084,1750
2002-11-13,27.799999237060547,27.799999237060547,27.600000381469727,27.700000762939453,18.040149688720703,2264
2002-11-14,28.399999618530273,28.5,27.600000381469727,28.0,18.23552703857422,2932
2002-11-15,28.5,28.5,28.0,28.399999618530273,18.496030807495117,2878
2002-11-18,29.0,29.0,28.200000762939453,28.549999237060547,18.59372329711914,8650
2002-11-19,28.549999237060547,28.549999237060547,28.549999237060547,28.549999237060547,18.59372329711914,0
2002-11-20,28.399999618530273,31.0,28.399999618530273,29.049999237060547,18.919361114501953,5426
2002-11-21,30.0,30.5,30.0,30.0,19.538061141967773,756
2002-11-22,29.5,30.100000381469727,29.5,29.5,19.212432861328125,1070
2002-11-25,29.25,30.450000762939453,29.149999618530273,29.950000762939453,19.50550079345703,3723
2002-11-26,29.75,30.5,29.75,30.0,19.538061141967773,626
2002-11-27,29.75,30.0,29.75,30.0,19.538061141967773,1502
2002-11-28,31.899999618530273,31.899999618530273,30.049999237060547,31.450000762939453,20.482406616210938,3757
2002-11-29,31.0,32.900001525878906,30.600000381469727,31.200000762939453,20.3195858001709,5627
2002-12-02,31.0,32.0,31.0,31.049999237060547,20.22189712524414,2591
2002-12-03,32.0,32.25,30.75,31.0,20.189332962036133,3815
2002-12-04,30.299999237060547,31.25,30.25,31.049999237060547,20.22189712524414,877
2002-12-05,31.0,31.350000381469727,30.600000381469727,31.0,20.189332962036133,1886
2002-12-06,31.100000381469727,32.0,31.100000381469727,32.0,20.84060287475586,3771
